order_id,Customer_ID,order_date,total_amount,shipping_address,status
O501764,CUST553407,1/15/2024,2779.7,"63493 Hunter Ports Apt. 451, Port Jennifer, SD 27853",Cancelled
O501765,CUST454380,7/3/2024,4864.28,"649 Lin Highway Apt. 220, Port Shannonport, MT 66924",Delivered
O501766,CUST901429,5/19/2025,2023.19,"5350 Brooks Spring Apt. 431, South Amybury, OH 02695",Returned
O501767,CUST299363,12/8/2023,1545.51,"Unit 0969 Box 4217, DPO AE 14950",Delivered
O501768,CUST451126,12/28/2023,2020.71,"62787 Roman Gateway, Frankport, FL 54278",Shipped
O501769,CUST346886,9/15/2023,4820.89,"PSC 3256, Box 6218, APO AE 40065",Delivered
O501770,CUST529038,10/12/2024,1875.11,"7598 Randy Land, New Darryl, WV 16271",Cancelled
O501771,CUST628906,1/10/2024,4120.29,"219 Lance Creek, Port Tammy, FL 67959",Cancelled
O501772,CUST362533,6/15/2025,253.04,"75529 Chad Mission Suite 709, Martinezburgh, RI 94476",Shipped
O501773,CUST135297,12/27/2023,1796.64,"0961 Dana Parkway, Terryborough, UT 80460",Returned
O501774,CUST910015,5/25/2024,1740.11,"0911 Byrd Way, Leview, ID 59509",Delivered
O501775,CUST329854,10/11/2023,2158.98,"934 Green Isle, Andrewchester, DC 86170",Pending
O501776,CUST619800,9/5/2024,171.64,"23505 Douglas Drives, New Robertoland, CO 33732",Returned
O501777,CUST486681,5/31/2024,3553.31,"617 Connie Shore Apt. 767, North Trevorstad, CT 87613",Shipped
O501778,CUST458497,2/24/2024,903.37,"62324 Rojas Hill Apt. 368, New Mistyside, WI 28705",Shipped
O501779,CUST879950,11/12/2024,635.64,"052 Kristi Drive, Coxmouth, NJ 58740",Delivered
O501780,CUST944832,9/13/2023,176.84,"141 Deleon Cove, West Kathryn, CA 29409",Shipped
O501781,CUST102155,6/24/2025,1077.9,"453 Charles Well Suite 653, Annaview, NH 84452",Returned
O501782,CUST474815,6/26/2024,2441.74,"6445 Victoria Road Suite 755, Andrewhaven, AL 27190",Cancelled
O501783,CUST036906,3/20/2025,1173.53,"7530 Jeanette Dam Apt. 698, North Rebeccaville, ND 92436",Cancelled
O501784,CUST562344,3/12/2025,4554.86,"28352 Shawn Harbors Suite 227, Loganburgh, UT 84932",Delivered
O501785,CUST795903,2/21/2024,3355.95,"451 Kelly Points, Brookeland, KS 44381",Returned
O501786,CUST730164,6/3/2025,4438.25,"6007 Steven Loaf Suite 821, Port Brittany, MA 85702",Pending
O501787,CUST784376,4/21/2024,1268.55,"126 Miranda Lakes Apt. 760, Jenniferborough, NM 63402",Returned
O501788,CUST763263,8/2/2024,2569.47,"051 King Passage Suite 093, Thomasstad, MA 04928",Shipped
O501789,CUST064232,2/25/2025,1257.2,"6530 Matthew Harbors Apt. 757, Frazierton, IA 35194",Pending
O501790,CUST477962,11/21/2024,4440.75,"6592 Gonzales Field Suite 374, Fitzgeraldport, MI 25471",Delivered
O501791,CUST672474,3/7/2024,3435.44,"129 Osborn Crossroad Suite 382, North Natalieton, IL 67309",Cancelled
O501792,CUST160519,1/16/2024,4821.98,"2228 Barnes Fork, Laceystad, VT 44987",Delivered
O501793,CUST098765,10/9/2024,3094.45,"2309 Laurie Forges Apt. 381, Michaelmouth, KS 61649",Cancelled
O501794,CUST429317,2/24/2025,3620.67,"73114 Mary Canyon, Santiagoville, NJ 73226",Delivered
O501795,CUST262322,12/20/2024,2793.53,"Unit 5216 Box 4215, DPO AE 91419",Returned
O501796,CUST019762,9/25/2024,4404.31,"2458 Sheppard Island Apt. 743, East Angelaland, NY 59705",Pending
O501797,CUST967024,8/19/2023,2086.35,"63671 Rhodes Point Apt. 008, Krystalburgh, UT 45766",Cancelled
O501798,CUST385613,10/10/2024,2863.08,"1265 Alicia Centers, South Alexis, NE 19558",Delivered
O501799,CUST336776,5/20/2024,3452.29,"621 Orr Creek, Burnsfort, RI 65836",Delivered
O501800,CUST458500,2/20/2024,613.46,"87676 Allen Greens Suite 277, Port Roberthaven, OH 54167",Cancelled
O501801,CUST837347,3/22/2025,2734.76,"378 Trevino Valleys, South Danny, NE 20107",Delivered
O501802,CUST880114,2/6/2025,4232.66,"084 Ashley Meadow, East Jeffreyville, MO 19733",Pending
O501803,CUST169934,11/20/2023,3029.8,"117 Hanna Shoals Suite 026, Port Amyside, LA 85325",Cancelled
O501804,CUST391849,1/13/2024,363.88,"0589 Norris Fort, West Loriside, WY 54274",Returned
O501805,CUST712448,5/9/2024,4383.15,"899 Sandra Common, Lake Cynthia, MS 62884",Returned
O501806,CUST999595,8/25/2023,1623.31,"48839 Fox Centers, Rachelland, NJ 81963",Shipped
O501807,CUST051761,3/27/2024,2073.52,"567 Thompson Pine Apt. 488, South Jason, CA 94788",Returned
O501808,CUST526713,4/4/2024,3736.73,"6081 Tony Hills, Adamside, AR 53621",Pending
O501809,CUST232751,5/12/2024,4491.73,"907 Patricia Brooks Suite 404, West John, SD 22878",Delivered
O501810,CUST888875,9/19/2023,2310.59,"57819 Richard Glen, Stephaniebury, UT 01791",Cancelled
O501811,CUST272124,4/9/2025,638.6,"Unit 3780 Box 8026, DPO AP 24430",Cancelled
O501812,CUST303223,11/3/2023,1825.59,"1955 Nicole Turnpike, Michelletown, OK 81971",Returned
O501813,CUST786865,3/24/2024,4361.84,"5644 Louis Lane, Morgantown, MO 08418",Pending
O501814,CUST898505,12/28/2024,554.45,"964 Lucas Passage Apt. 067, New Christy, OR 26736",Cancelled
O501815,CUST255408,4/30/2025,958.44,"76281 John Underpass Suite 342, Robertsside, LA 73434",Shipped
O501816,CUST387783,10/31/2024,4064.33,"837 Bradley Squares Apt. 173, Stephensonside, AL 87252",Cancelled
O501817,CUST602892,1/15/2025,3568.12,"0055 Daniel Crossing Suite 608, Stanleychester, AL 44467",Delivered
O501818,CUST668770,10/16/2023,4708.81,"52045 Molly Neck Apt. 574, West Kelly, NC 26610",Returned
O501819,CUST244684,5/7/2025,4663.4,"244 Julian Avenue Apt. 454, North Natalieberg, RI 77125",Cancelled
O501820,CUST054144,1/11/2024,1973.02,"2701 Silva Mountains Suite 379, Port Christopher, LA 79337",Cancelled
O501821,CUST713214,1/9/2025,1888.85,"Unit 4675 Box 0538, DPO AE 73473",Cancelled
O501822,CUST760368,11/12/2023,412.29,"94412 Lee Haven Suite 979, North Whitneyberg, ME 41805",Delivered
O501823,CUST606185,6/4/2024,1045.59,"5016 Sabrina Rest, Toddborough, TN 34945",Cancelled
O501824,CUST281397,5/6/2025,1029.53,"6209 Heather Overpass, Christopherfort, RI 97017",Cancelled
O501825,CUST434905,1/6/2024,376.45,"8808 Williams Mountains Suite 448, Potterfurt, IN 87719",Shipped
O501826,CUST410062,3/14/2024,98.37,"32517 Koch Radial Suite 522, New Jeremiahchester, NV 48389",Returned
O501827,CUST323590,5/31/2024,3060.22,"64244 Sean Walks, Clarkbury, MN 57074",Delivered
O501828,CUST342545,4/5/2025,186.39,"658 Carol Garden, New Lori, FL 75982",Cancelled
O501829,CUST482986,11/30/2024,85.32,"68257 Phillips Coves Apt. 379, Erinberg, SD 14892",Pending
O501830,CUST445400,7/12/2023,2734.71,"7946 Butler Hills, Wesleyberg, OK 87940",Pending
O501831,CUST734983,9/27/2024,1350.83,"2719 Cindy Way Suite 703, South Jeffreyside, FL 49553",Cancelled
O501832,CUST903801,9/19/2024,4180.45,"9125 Martinez Pike, East Kathleen, MT 60058",Cancelled
O501833,CUST021824,7/4/2025,615.69,"7681 Evans Pike, New Amanda, SD 78039",Pending
O501834,CUST403279,4/28/2025,3243.6,"63397 Angela Rue Apt. 635, Reynoldshaven, AL 02194",Returned
O501835,CUST318531,12/22/2024,2766.3,"350 Nicole Estates Apt. 493, South Jennifer, WV 58163",Shipped
O501836,CUST855836,10/3/2023,3636.26,"564 Brandon Bypass Suite 571, Changside, ID 23475",Cancelled
O501837,CUST870570,12/23/2024,2785.27,"694 Robert Groves, New Kevin, ID 23830",Returned
O501838,CUST003151,11/26/2024,1597.18,"6728 Ingram Viaduct, Katherinestad, OK 24640",Shipped
O501839,CUST250955,9/1/2024,195.84,"607 Phillip Loop, Port David, NH 04945",Returned
O501840,CUST553903,3/9/2025,214.31,"133 Brittany Passage, Jenkinshaven, AZ 60876",Shipped
O501841,CUST379965,5/11/2024,3753.3,"PSC 2297, Box 9082, APO AE 57327",Cancelled
O501842,CUST722492,3/5/2024,4593.94,"001 Orozco Springs Suite 875, East Alison, LA 71719",Pending
O501843,CUST313809,7/23/2023,4950.55,"435 Carrie Parkway Apt. 688, Lake Williamville, NV 73980",Pending
O501844,CUST047270,7/27/2023,257.54,"45798 Jesus Hills Suite 055, Kingland, IA 85269",Shipped
O501845,CUST696461,1/7/2025,4663.29,"Unit 6252 Box 8535, DPO AE 24746",Pending
O501846,CUST402850,7/10/2024,1950.38,"3143 Sandy Mount Suite 311, Nicholeview, NC 86337",Delivered
O501847,CUST527304,7/8/2025,1074.78,"827 Smith Ford Apt. 412, Tammyshire, VT 33284",Delivered
O501848,CUST491276,3/19/2025,2864.19,"271 Cantu Mill, Reyeschester, HI 68509",Returned
O501849,CUST118836,9/4/2024,3190.4,"10570 Hansen Fall Suite 203, Port Michael, ME 68685",Pending
O501850,CUST586823,7/20/2024,3317.82,"604 Miller Parkway, New Jamie, IL 59703",Returned
O501851,CUST933390,3/12/2024,238.19,"747 Harris Groves Suite 840, Sullivanhaven, PA 75500",Cancelled
O501852,CUST813065,7/14/2023,4705.24,"596 Cole Shoals, Lake Monica, SD 21835",Shipped
O501853,CUST876537,3/24/2024,1308.96,"Unit 4091 Box 3608, DPO AE 37857",Pending
O501854,CUST613322,3/12/2024,1164.46,"746 Tyler Throughway, Patriciaville, VT 72653",Pending
O501855,CUST694037,6/23/2025,64.33,"42119 Figueroa Trace Suite 712, New Jeremymouth, FL 42038",Delivered
O501856,CUST710089,1/16/2024,1169.84,"484 Robert Heights, New Danielle, GA 84112",Cancelled
O501857,CUST383674,9/23/2023,1290.05,"72629 Harris Springs Suite 189, Port Jenniferton, CT 27422",Cancelled
O501858,CUST154231,1/7/2025,232.39,"175 Jeremy Field Apt. 621, Vazquezland, CA 20221",Delivered
O501859,CUST808158,6/13/2024,4338.82,"2227 Gibbs Mount, Munozview, RI 30078",Delivered
O501860,CUST671259,2/17/2024,4830.26,"008 Nicholas Stravenue, East Antonioburgh, MI 44350",Pending
O501861,CUST495687,3/13/2024,701.64,"0511 Patton Stravenue Apt. 594, Lake Brandon, NE 41875",Shipped
O501862,CUST691263,8/30/2023,3078.21,"991 Malone Fork, North Sean, NY 65702",Pending
O501863,CUST802633,5/4/2024,3938.58,"2930 Kevin Brooks, Nataliebury, NJ 30949",Delivered
O501864,CUST426244,3/26/2024,3960.05,"5890 Park Spur, Kyleville, MD 02874",Cancelled
O501865,CUST072521,11/15/2024,2737.08,"419 Kelsey Loaf, Lisaport, MA 04250",Delivered
O501866,CUST905150,5/29/2025,4035.17,"375 Kelly Tunnel Apt. 889, Klineville, DE 29032",Delivered
O501867,CUST888514,10/25/2024,542.26,"00471 Brandi Crescent Apt. 903, Robinsonport, HI 57891",Delivered
O501868,CUST321490,7/1/2024,1135.81,"53908 Shaun Lane Suite 034, Port Vanessastad, MA 83796",Pending
O501869,CUST532540,1/13/2025,4029.53,"USNS Brown, FPO AE 22921",Pending
O501870,CUST160498,8/30/2023,2226.47,"3002 James Crescent, East Taylorland, NM 56562",Pending
O501871,CUST739599,5/25/2024,2366.59,"95591 Christine Rest, Dixonside, GA 79610",Delivered
O501872,CUST376230,9/13/2024,2604.62,"94498 Jeremy Courts Apt. 390, New Robinbury, VT 79018",Cancelled
O501873,CUST902746,5/1/2024,4512.2,"Unit 4178 Box 1741, DPO AE 44419",Delivered
O501874,CUST803893,1/2/2025,2298.98,"90000 Sawyer Throughway, Vanessaton, AR 87384",Pending
O501875,CUST707181,10/25/2023,3616.39,"3282 Alvarez Views, Robinsonstad, OK 19808",Delivered
O501876,CUST031496,1/19/2025,4733.15,"69764 Lori Harbor, Johnsonton, MD 87900",Returned
O501877,CUST176310,3/26/2024,3575.08,"PSC 2379, Box 9910, APO AP 44578",Shipped
O501878,CUST191837,12/4/2024,259.05,"97042 Lowery Squares, South Brian, WY 69353",Cancelled
O501879,CUST728149,9/25/2024,3520.65,"042 Peter Vista, West Brenda, DC 66278",Returned
O501880,CUST968995,11/27/2024,1111.41,"41106 Cooper Wells, Rebeccatown, NC 43360",Returned
O501881,CUST647751,12/23/2023,2806.16,"6011 Casey Parkways Suite 818, Jamesmouth, GA 69354",Pending
O501882,CUST194925,11/19/2023,218.12,"Unit 1713 Box 9556, DPO AP 64837",Returned
O501883,CUST944351,10/2/2024,3643.91,"PSC 2564, Box 9915, APO AE 41988",Pending
O501884,CUST461090,3/20/2025,736.66,"06427 Pratt Key, Reevesberg, ID 20577",Pending
O501885,CUST370014,7/5/2025,1512.79,"3416 Cindy Islands Apt. 853, East Gregoryfort, IL 51203",Pending
O501886,CUST023333,12/14/2024,3821.29,"898 Mccarthy Springs, Lake Andreaport, MO 67726",Pending
O501887,CUST645847,1/30/2025,2058.06,"USS Ramirez, FPO AE 01565",Cancelled
O501888,CUST566159,11/28/2023,3698.06,"0750 Obrien Harbors Apt. 249, New Adam, WV 64675",Shipped
O501889,CUST446669,7/18/2023,69.38,"3531 Shannon Hill, Nelsonview, WA 23960",Returned
O501890,CUST517823,12/6/2023,1262.49,"05125 Diaz Dam Suite 060, Michelleville, SC 05902",Delivered
O501891,CUST570269,2/10/2024,4221.54,"458 Eric Station Suite 725, South Williamfurt, TN 19622",Pending
O501892,CUST653041,6/17/2024,3320.44,"402 Graham Glen Apt. 394, Marshfurt, VA 08082",Cancelled
O501893,CUST843792,7/2/2025,250.82,"USCGC Martin, FPO AP 78917",Shipped
O501894,CUST055036,10/18/2024,376.24,"912 Robinson Fork, West David, DE 60525",Cancelled
O501895,CUST209791,1/29/2024,3279.25,"58118 Rice Squares Suite 495, Andersonfurt, ME 80574",Delivered
O501896,CUST772707,8/5/2024,2347.33,"08955 Cook Inlet, South Caitlynburgh, OH 81542",Pending
O501897,CUST892300,1/17/2024,4613.43,"22117 Elizabeth Parkways, Jasmineton, NJ 14979",Cancelled
O501898,CUST320079,8/11/2024,811.12,"904 Ashley Track, Lopezland, ND 75965",Shipped
O501899,CUST029131,9/17/2024,2127.79,"09293 Ronald Camp, Paulburgh, NY 06557",Shipped
O501900,CUST040086,4/8/2025,3564.02,"85431 Hicks Square Suite 969, Kevinfort, WY 51634",Cancelled
O501901,CUST604914,7/16/2023,4211.93,"7089 Jones Grove, Perryview, NY 17215",Pending
O501902,CUST772780,12/19/2024,1984.19,"120 Scott Burgs, Taylorburgh, NJ 85787",Shipped
O501903,CUST084698,8/19/2023,2211.9,"Unit 8287 Box 2716, DPO AE 25373",Pending
O501904,CUST101786,6/24/2025,2866.92,"80686 David Oval Apt. 036, West Sandra, NV 80663",Delivered
O501905,CUST055668,6/15/2024,1052.93,"67441 Travis Throughway Apt. 203, Douglasville, AZ 33183",Delivered
O501906,CUST572538,6/12/2025,2607.3,"USNV Fox, FPO AA 35557",Returned
O501907,CUST586943,11/26/2023,3175.65,"Unit 0134 Box 0410, DPO AE 87764",Pending
O501908,CUST570679,4/29/2025,4159.28,"3133 Sheila Village, Davisfurt, RI 83378",Returned
O501909,CUST579599,11/4/2024,343.57,"20799 Manning Point Suite 777, South Jordanburgh, GA 60861",Delivered
O501910,CUST217566,6/20/2025,4456,"47929 Jennifer Valleys Apt. 207, South Patrick, OR 83369",Delivered
O501911,CUST994071,12/2/2023,661.23,"1775 Roy Unions, Brandonhaven, ID 21688",Cancelled
O501912,CUST498851,4/29/2025,1351.94,"5212 Brian Views Apt. 610, North Justin, IL 10564",Cancelled
O501913,CUST218058,5/18/2025,1860.64,"4112 Ariel Crest, New Joseph, NC 05475",Delivered
O501914,CUST362057,7/3/2024,1012.53,"084 Amanda Camp Apt. 066, Thomasfort, NC 02501",Shipped
O501915,CUST116515,12/1/2023,4626.01,"78163 Garcia Crossing Apt. 519, Port Christyside, NY 80700",Delivered
O501916,CUST953619,5/19/2024,102.24,"2960 William Orchard, Hatfieldmouth, LA 43956",Delivered
O501917,CUST758967,8/13/2023,1642.1,"24988 April Passage, East Pamelaburgh, WA 22848",Pending
O501918,CUST396030,5/14/2024,4370.86,"352 Denise Mills Suite 369, Kevinburgh, TX 74659",Delivered
O501919,CUST495539,12/7/2023,1448.83,"0078 Brian Crossing Apt. 403, Davidchester, OH 13096",Shipped
O501920,CUST690153,8/17/2023,4797.39,"1709 Bell Corners Apt. 715, Bradfordside, MO 34254",Returned
O501921,CUST910128,2/15/2024,1025.05,"869 Benjamin Ridge, North Dennisbury, OK 58446",Pending
O501922,CUST114766,11/1/2024,632.37,"9774 Rachel Terrace, South Amandahaven, TX 98732",Cancelled
O501923,CUST200707,12/19/2024,1467.66,"73054 Gonzales Isle, West Williamberg, MS 54043",Cancelled
O501924,CUST454098,4/10/2025,3459.26,"652 Saunders Unions, Brandonville, MN 62164",Returned
O501925,CUST523493,7/25/2024,2389.67,"219 Jimenez Extension, Thomasside, WI 11443",Returned
O501926,CUST592254,4/5/2025,4709.44,"8093 Brian Island Apt. 634, Blairborough, AL 51422",Cancelled
O501927,CUST859810,11/11/2023,940.35,"43244 Lisa Point Apt. 175, Larabury, KY 73415",Cancelled
O501928,CUST058523,6/2/2025,1760.37,"2569 Jack Point, Lake Tylertown, TN 74326",Cancelled
O501929,CUST194346,12/15/2024,1493.39,"89335 Gary Orchard, Richardsonchester, GA 57128",Shipped
O501930,CUST463762,8/5/2024,3375.37,"393 Shannon View Apt. 568, North Davidfort, RI 24997",Cancelled
O501931,CUST107368,2/11/2024,1525.31,"815 Robinson Crest, Lake Nicholas, CT 72380",Shipped
O501932,CUST447335,1/17/2024,2709.87,"41535 Escobar Skyway Apt. 202, Brownshire, FL 63120",Pending
O501933,CUST518342,12/26/2024,2489.14,"51503 Nelson Plaza Apt. 571, Michellemouth, VA 40186",Pending
O501934,CUST519518,3/28/2025,547.19,"7785 Bullock Ways, North Kathleentown, HI 95404",Pending
O501935,CUST522190,2/1/2025,119.4,"Unit 9862 Box 0029, DPO AE 19192",Returned
O501936,CUST635024,1/21/2024,1636.68,"8097 Vernon Plains Apt. 387, North Daniel, DE 98303",Returned
O501937,CUST815462,4/28/2024,2523.63,"1655 Thompson Squares, Jamestown, KY 67377",Cancelled
O501938,CUST521196,1/20/2025,491,"97080 Oneal Mountains, Thompsonville, HI 53874",Pending
O501939,CUST824659,9/4/2024,1064.02,"9270 Sullivan Crescent, Walkerborough, MI 52146",Pending
O501940,CUST861995,6/17/2025,4348.96,"90714 Mary Islands, Gonzalezside, WV 75537",Pending
O501941,CUST467754,11/20/2023,164.84,"16408 Wilson Parks, Matahaven, SD 40787",Returned
O501942,CUST361135,3/17/2025,2467.88,"Unit 2087 Box 7571, DPO AP 44842",Pending
O501943,CUST695127,5/14/2024,3539.63,"295 Elizabeth Prairie, Williamborough, DC 75120",Shipped
O501944,CUST953487,4/1/2025,4347.19,"861 Perkins Dam Apt. 329, Johnsonport, SC 42583",Cancelled
O501945,CUST265281,1/11/2024,4202.78,"1523 Christopher Falls, Sanchezmouth, DE 02261",Pending
O501946,CUST772494,12/20/2024,3883.14,"964 Carlos Alley Apt. 008, West Kennethton, NC 09895",Pending
O501947,CUST880372,3/28/2024,4665.88,"4358 Jones Spring Apt. 892, North Erin, CO 46221",Pending
O501948,CUST316445,3/6/2024,4260.21,"562 Reynolds Lock, Lake Davidton, NJ 60926",Returned
O501949,CUST948932,7/18/2024,2504.53,"4714 James Inlet Apt. 739, New Annette, MS 85973",Pending
O501950,CUST389388,7/26/2023,4909.66,"335 Hernandez Coves, Michellefort, AZ 05726",Cancelled
O501951,CUST982703,6/11/2025,3728.68,"760 Melissa Walk Suite 396, Stonetown, LA 73293",Delivered
O501952,CUST290218,3/8/2024,3292.3,"00466 Mills Grove Suite 535, Bernardland, TN 06003",Returned
O501953,CUST180839,11/11/2024,1640.85,"63238 David Bridge, Flowersshire, RI 49745",Returned
O501954,CUST312774,4/19/2024,1557.76,"888 Moody Trail, Caldwelltown, DE 47304",Delivered
O501955,CUST965122,11/5/2023,497.79,"651 Melissa Hill, Torresberg, VT 71064",Delivered
O501956,CUST530891,10/2/2023,1032.51,"7381 Hampton Canyon, Jodyburgh, AL 55072",Cancelled
O501957,CUST118338,8/25/2024,422.33,"923 Baker Harbors, Robertside, AR 55315",Returned
O501958,CUST127326,4/13/2024,407.56,"787 Ward Spurs, Valenzuelaport, MD 90322",Shipped
O501959,CUST643606,2/8/2024,346.21,"42942 Timothy Stravenue, Port Robin, WY 60323",Pending
O501960,CUST811229,2/6/2025,629.43,"51239 Kevin Dale Suite 954, New Amandashire, VA 60445",Cancelled
O501961,CUST644673,1/15/2025,2559.44,"980 Cassidy Light Apt. 808, Port Angela, MS 59866",Delivered
O501962,CUST922309,10/23/2023,3091.78,"297 Garza Ridge, Ruizborough, CO 91729",Cancelled
O501963,CUST482788,7/15/2023,3138.62,"552 Silva Turnpike, Nortonport, CO 36685",Cancelled
O501964,CUST771299,11/11/2023,4132.17,"027 Reid Burg Suite 428, Bradleychester, AZ 87313",Cancelled
O501965,CUST103214,11/1/2023,1118.21,"4142 Smith Flats Suite 267, East Danielle, MO 37890",Shipped
O501966,CUST325479,10/16/2023,3284.42,"6540 Jimenez Orchard, Harveyburgh, DC 14402",Pending
O501967,CUST388633,5/27/2024,2861.43,"944 Barbara Street, South Russell, WI 09080",Pending
O501968,CUST663520,11/1/2024,3056.3,"3177 Roy Squares Apt. 984, Perkinsstad, NV 52335",Delivered
O501969,CUST625892,3/22/2025,2205.25,"0232 Aaron Pike, South Sharon, KS 31643",Returned
O501970,CUST901549,3/16/2024,1528.98,"21412 John Vista Suite 371, Lake Matthew, MT 89931",Delivered
O501971,CUST984450,9/15/2023,1076.17,"9425 English Squares, West Lesliechester, CO 49718",Pending
O501972,CUST824268,2/13/2025,1497.72,"Unit 1853 Box 0766, DPO AP 87107",Returned
O501973,CUST433967,12/13/2024,1273.98,"3781 Russell Trafficway Suite 952, East Christineburgh, MO 57241",Cancelled
O501974,CUST943271,11/3/2023,3532.1,"189 Kelsey Fields Suite 939, Byrdton, CT 41787",Delivered
O501975,CUST542560,5/22/2025,4004.54,"5448 Daugherty Trace Apt. 817, New Laurenview, VA 14279",Cancelled
O501976,CUST623587,2/7/2024,4594.23,"5548 Lara Passage Apt. 931, Lake Brent, WI 48400",Pending
O501977,CUST253869,9/15/2024,1349.2,"3960 Wheeler Coves Suite 146, Christophershire, NH 63847",Returned
O501978,CUST483623,11/3/2023,816.84,"USNS Harris, FPO AA 40030",Delivered
